id,project_name,project_url,dependency_count,licenses_count,critical_cves_count,high_cves_count,medium_cves_count,low_cves_count,sbomqs_rating,format,format_version,creation_time,origin,tool
169,busybox,https://hub.docker.com/_/busybox,2,0,0,0,0,0,6.82,spdx,SPDX-2.3,2023-12-07T06:56:36Z,docker,syft-0.97.1
170,busybox:latest,https://hub.docker.com/_/busybox,1,0,-1,-1,-1,-1,5.68,spdx,SPDX-2.3,2023-12-07T06:56:37Z,docker,trivy-0.47.0
171,busybox,https://hub.docker.com/_/busybox,0,0,-1,-1,-1,-1,4.32,spdx,SPDX-2.3,2023-12-07T06:56:35Z,docker,docker-scout-1.2.1
172,pypy,https://hub.docker.com/_/pypy,431,221,0,0,0,3,8.54,spdx,SPDX-2.3,2023-12-07T06:57:03Z,docker,syft-0.97.1
173,pypy:latest,https://hub.docker.com/_/pypy,426,216,0,0,0,3,8.34,spdx,SPDX-2.3,2023-12-07T06:57:04Z,docker,trivy-0.47.0
174,pypy,https://hub.docker.com/_/pypy,561,123,0,0,0,3,7.53,spdx,SPDX-2.3,2023-12-07T06:56:53Z,docker,docker-scout-1.2.1
175,postgres,https://hub.docker.com/_/postgres,149,150,0,0,0,4,8.62,spdx,SPDX-2.3,2023-12-07T06:57:20Z,docker,syft-0.97.1
176,postgres:latest,https://hub.docker.com/_/postgres,148,160,0,0,0,4,8.36,spdx,SPDX-2.3,2023-12-07T06:57:21Z,docker,trivy-0.47.0
177,postgres,https://hub.docker.com/_/postgres,202,77,0,0,0,4,7.48,spdx,SPDX-2.3,2023-12-07T06:57:15Z,docker,docker-scout-1.2.1
178,nats,https://hub.docker.com/_/nats,11,1,0,0,0,8,8.14,spdx,SPDX-2.3,2023-12-07T06:57:27Z,docker,syft-0.97.1
179,nats:latest,https://hub.docker.com/_/nats,10,0,0,0,0,0,6.41,spdx,SPDX-2.3,2023-12-07T06:57:28Z,docker,trivy-0.47.0
180,nats,https://hub.docker.com/_/nats,11,0,0,0,0,8,6.14,spdx,SPDX-2.3,2023-12-07T06:57:27Z,docker,docker-scout-1.2.1
181,httpd,https://hub.docker.com/_/httpd,129,142,0,0,0,0,8.65,spdx,SPDX-2.3,2023-12-07T06:57:39Z,docker,syft-0.97.1
182,httpd:latest,https://hub.docker.com/_/httpd,128,153,0,0,0,0,8.41,spdx,SPDX-2.3,2023-12-07T06:57:39Z,docker,trivy-0.47.0
183,httpd,https://hub.docker.com/_/httpd,186,75,0,0,0,0,7.52,spdx,SPDX-2.3,2023-12-07T06:57:36Z,docker,docker-scout-1.2.1
184,nginx,https://hub.docker.com/_/nginx,152,161,0,0,0,0,8.61,spdx,SPDX-2.3,2023-12-07T06:57:50Z,docker,syft-0.97.1
185,nginx:latest,https://hub.docker.com/_/nginx,151,172,0,0,0,0,8.38,spdx,SPDX-2.3,2023-12-07T06:57:50Z,docker,trivy-0.47.0
186,nginx,https://hub.docker.com/_/nginx,232,90,0,0,0,0,7.57,spdx,SPDX-2.3,2023-12-07T06:57:47Z,docker,docker-scout-1.2.1
187,eclipse-temurin,https://hub.docker.com/_/eclipse-temurin,135,117,0,0,0,0,8.63,spdx,SPDX-2.3,2023-12-07T06:58:05Z,docker,syft-0.97.1
188,eclipse-temurin:latest,https://hub.docker.com/_/eclipse-temurin,134,113,0,0,0,0,8.47,spdx,SPDX-2.3,2023-12-07T06:58:05Z,docker,trivy-0.47.0
189,eclipse-temurin,https://hub.docker.com/_/eclipse-temurin,184,65,0,0,0,0,7.5,spdx,SPDX-2.3,2023-12-07T06:58:01Z,docker,docker-scout-1.2.1
190,cassandra,https://hub.docker.com/_/cassandra,231,134,0,0,0,18,8.48,spdx,SPDX-2.3,2023-12-07T06:58:20Z,docker,syft-0.97.1
191,cassandra:latest,https://hub.docker.com/_/cassandra,229,105,0,0,0,18,8.14,spdx,SPDX-2.3,2023-12-07T06:58:21Z,docker,trivy-0.47.0
192,cassandra,https://hub.docker.com/_/cassandra,288,84,0,0,0,18,7.4,spdx,SPDX-2.3,2023-12-07T06:58:16Z,docker,docker-scout-1.2.1
193,jruby,https://hub.docker.com/_/jruby,285,111,0,0,0,1,8.6,spdx,SPDX-2.3,2023-12-07T06:58:37Z,docker,syft-0.97.1
194,jruby:latest,https://hub.docker.com/_/jruby,254,94,0,0,0,1,8.32,spdx,SPDX-2.3,2023-12-07T06:58:38Z,docker,trivy-0.47.0
195,jruby,https://hub.docker.com/_/jruby,332,77,0,0,0,1,7.64,spdx,SPDX-2.3,2023-12-07T06:58:32Z,docker,docker-scout-1.2.1
196,mysql,https://hub.docker.com/_/mysql,145,51,0,0,0,9,8.35,spdx,SPDX-2.3,2023-12-07T06:59:00Z,docker,syft-0.97.1
197,mysql:latest,https://hub.docker.com/_/mysql,144,43,0,0,0,5,8.74,spdx,SPDX-2.3,2023-12-07T06:59:00Z,docker,trivy-0.47.0
198,mysql,https://hub.docker.com/_/mysql,169,50,0,0,0,9,7.27,spdx,SPDX-2.3,2023-12-07T06:58:52Z,docker,docker-scout-1.2.1
199,mongo-express,https://hub.docker.com/_/mongo-express,801,23,0,0,0,9,9.02,spdx,SPDX-2.3,2023-12-07T06:59:14Z,docker,syft-0.97.1
200,mongo-express:latest,https://hub.docker.com/_/mongo-express,802,16,0,0,0,9,8.4,spdx,SPDX-2.3,2023-12-07T06:59:15Z,docker,trivy-0.47.0
201,mongo-express,https://hub.docker.com/_/mongo-express,499,20,0,0,0,5,8.58,spdx,SPDX-2.3,2023-12-07T06:59:11Z,docker,docker-scout-1.2.1
202,hylang,https://hub.docker.com/_/hylang,121,109,0,0,0,2,8.6,spdx,SPDX-2.3,2023-12-07T06:59:26Z,docker,syft-0.97.1
203,hylang:latest,https://hub.docker.com/_/hylang,115,117,0,0,0,2,8.37,spdx,SPDX-2.3,2023-12-07T06:59:26Z,docker,trivy-0.47.0
204,hylang,https://hub.docker.com/_/hylang,160,66,0,0,0,2,7.48,spdx,SPDX-2.3,2023-12-07T06:59:23Z,docker,docker-scout-1.2.1
205,mono,https://hub.docker.com/_/mono,3794,114,0,0,0,0,7.8,spdx,SPDX-2.3,2023-12-07T07:15:40Z,docker,syft-0.97.1
206,mono:latest,https://hub.docker.com/_/mono,324,113,0,0,0,0,8.34,spdx,SPDX-2.3,2023-12-07T07:15:41Z,docker,trivy-0.47.0
207,mono,https://hub.docker.com/_/mono,1946,70,-1,-1,-1,-1,7.12,spdx,SPDX-2.3,2023-12-07T06:59:40Z,docker,docker-scout-1.2.1
208,registry:latest,https://hub.docker.com/_/registry,18,7,0,0,0,0,8.64,spdx,SPDX-2.3,2023-12-07T07:15:53Z,docker,trivy-0.47.0
209,registry,https://hub.docker.com/_/registry,22,7,0,0,0,0,8.42,spdx,SPDX-2.3,2023-12-07T07:15:48Z,docker,docker-scout-1.2.1
210,mongo,https://hub.docker.com/_/mongo,309,111,0,0,0,4,8.14,spdx,SPDX-2.3,2023-12-07T07:16:11Z,docker,syft-0.97.1
211,mongo:latest,https://hub.docker.com/_/mongo,150,109,0,0,0,4,8.42,spdx,SPDX-2.3,2023-12-07T07:16:12Z,docker,trivy-0.47.0
212,mongo,https://hub.docker.com/_/mongo,231,69,0,0,0,4,7.43,spdx,SPDX-2.3,2023-12-07T07:16:05Z,docker,docker-scout-1.2.1
213,adoptopenjdk,https://hub.docker.com/_/adoptopenjdk,135,95,0,0,0,0,8.6,spdx,SPDX-2.3,2023-12-07T07:16:27Z,docker,syft-0.97.1
214,adoptopenjdk:latest,https://hub.docker.com/_/adoptopenjdk,133,88,0,0,0,0,8.47,spdx,SPDX-2.3,2023-12-07T07:16:27Z,docker,trivy-0.47.0
215,adoptopenjdk,https://hub.docker.com/_/adoptopenjdk,183,56,0,0,0,0,7.5,spdx,SPDX-2.3,2023-12-07T07:16:22Z,docker,docker-scout-1.2.1
216,groovy,https://hub.docker.com/_/groovy,220,128,0,0,0,0,8.54,spdx,SPDX-2.3,2023-12-07T07:16:42Z,docker,syft-0.97.1
217,groovy:latest,https://hub.docker.com/_/groovy,219,116,0,0,0,0,8.15,spdx,SPDX-2.3,2023-12-07T07:16:43Z,docker,trivy-0.47.0
218,groovy,https://hub.docker.com/_/groovy,275,85,0,0,0,0,7.42,spdx,SPDX-2.3,2023-12-07T07:16:37Z,docker,docker-scout-1.2.1
219,node,https://hub.docker.com/_/node,656,271,0,0,0,0,8.75,spdx,SPDX-2.3,2023-12-07T07:17:14Z,docker,syft-0.97.1
220,node:latest,https://hub.docker.com/_/node,655,288,0,0,0,0,8.35,spdx,SPDX-2.3,2023-12-07T07:17:15Z,docker,trivy-0.47.0
221,node,https://hub.docker.com/_/node,767,147,0,0,0,0,7.83,spdx,SPDX-2.3,2023-12-07T07:17:02Z,docker,docker-scout-1.2.1
222,sonarqube,https://hub.docker.com/_/sonarqube,788,157,0,0,0,12,8.11,spdx,SPDX-2.3,2023-12-07T07:33:43Z,docker,syft-0.97.1
223,sonarqube:latest,https://hub.docker.com/_/sonarqube,766,116,0,0,0,14,7.69,spdx,SPDX-2.3,2023-12-07T07:33:44Z,docker,trivy-0.47.0
224,sonarqube,https://hub.docker.com/_/sonarqube,679,115,0,0,0,10,7.27,spdx,SPDX-2.3,2023-12-07T07:17:28Z,docker,docker-scout-1.2.1
225,ubuntu,https://hub.docker.com/_/ubuntu,103,88,0,0,0,0,8.66,spdx,SPDX-2.3,2023-12-07T07:33:53Z,docker,syft-0.97.1
226,ubuntu:latest,https://hub.docker.com/_/ubuntu,103,83,0,0,0,0,8.77,spdx,SPDX-2.3,2023-12-07T07:33:53Z,docker,trivy-0.47.0
227,ubuntu,https://hub.docker.com/_/ubuntu,143,52,0,0,0,0,7.46,spdx,SPDX-2.3,2023-12-07T07:33:51Z,docker,docker-scout-1.2.1
228,caddy,https://hub.docker.com/_/caddy,152,15,0,0,0,3,8.26,spdx,SPDX-2.3,2023-12-07T07:34:00Z,docker,syft-0.97.1
229,caddy:latest,https://hub.docker.com/_/caddy,152,9,0,0,0,3,7.66,spdx,SPDX-2.3,2023-12-07T07:34:00Z,docker,trivy-0.47.0
230,caddy,https://hub.docker.com/_/caddy,155,9,0,0,0,3,7.28,spdx,SPDX-2.3,2023-12-07T07:33:59Z,docker,docker-scout-1.2.1
231,amazoncorretto,https://hub.docker.com/_/amazoncorretto,148,51,0,0,0,0,8.26,spdx,SPDX-2.3,2023-12-07T07:34:16Z,docker,syft-0.97.1
232,amazoncorretto:latest,https://hub.docker.com/_/amazoncorretto,115,47,0,0,0,0,8.89,spdx,SPDX-2.3,2023-12-07T07:34:16Z,docker,trivy-0.47.0
233,amazoncorretto,https://hub.docker.com/_/amazoncorretto,165,45,0,0,0,0,7.22,spdx,SPDX-2.3,2023-12-07T07:34:11Z,docker,docker-scout-1.2.1
234,mediawiki,https://hub.docker.com/_/mediawiki,357,249,0,0,0,0,8.59,spdx,SPDX-2.3,2023-12-07T07:34:49Z,docker,syft-0.97.1
235,mediawiki:latest,https://hub.docker.com/_/mediawiki,268,264,0,0,0,0,8.32,spdx,SPDX-2.3,2023-12-07T07:34:49Z,docker,trivy-0.47.0
236,mediawiki,https://hub.docker.com/_/mediawiki,458,123,0,0,0,0,7.65,spdx,SPDX-2.3,2023-12-07T07:34:38Z,docker,docker-scout-1.2.1
237,joomla,https://hub.docker.com/_/joomla,329,222,0,0,0,3,8.59,spdx,SPDX-2.3,2023-12-07T07:35:13Z,docker,syft-0.97.1
238,joomla:latest,https://hub.docker.com/_/joomla,232,243,0,0,0,0,8.32,spdx,SPDX-2.3,2023-12-07T07:35:14Z,docker,trivy-0.47.0
239,joomla,https://hub.docker.com/_/joomla,420,115,0,0,0,3,7.65,spdx,SPDX-2.3,2023-12-07T07:35:05Z,docker,docker-scout-1.2.1
240,znc,https://hub.docker.com/_/znc,109,39,0,0,0,3,9.01,spdx,SPDX-2.3,2023-12-07T07:35:33Z,docker,syft-0.97.1
241,znc:latest,https://hub.docker.com/_/znc,110,26,0,0,0,3,8.77,spdx,SPDX-2.3,2023-12-07T07:35:34Z,docker,trivy-0.47.0
242,znc,https://hub.docker.com/_/znc,123,34,0,0,0,4,8.57,spdx,SPDX-2.3,2023-12-07T07:35:28Z,docker,docker-scout-1.2.1
243,ruby,https://hub.docker.com/_/ruby,503,272,0,0,0,1,8.67,spdx,SPDX-2.3,2023-12-07T07:40:26Z,docker,syft-0.97.1
244,ruby:latest,https://hub.docker.com/_/ruby,502,289,0,0,0,1,8.34,spdx,SPDX-2.3,2023-12-07T07:40:27Z,docker,trivy-0.47.0
245,traefik,https://hub.docker.com/_/traefik,308,13,0,0,0,14,8.19,spdx,SPDX-2.3,2023-12-07T07:41:30Z,docker,syft-0.97.1
246,traefik:latest,https://hub.docker.com/_/traefik,308,8,0,0,0,3,7.56,spdx,SPDX-2.3,2023-12-07T07:41:30Z,docker,trivy-0.47.0
247,traefik,https://hub.docker.com/_/traefik,311,8,0,0,0,14,7.14,spdx,SPDX-2.3,2023-12-07T07:41:26Z,docker,docker-scout-1.2.1
248,matomo,https://hub.docker.com/_/matomo,195,176,0,0,0,0,8.6,spdx,SPDX-2.3,2023-12-07T07:57:40Z,docker,syft-0.97.1
249,matomo:latest,https://hub.docker.com/_/matomo,193,192,0,0,0,0,8.34,spdx,SPDX-2.3,2023-12-07T07:57:41Z,docker,trivy-0.47.0
250,matomo:latest,https://hub.docker.com/_/matomo,1649,0,0,0,0,0,6.32,spdx,SPDX-2.3,2023-12-07T07:59:15Z,docker,bom-v0.5.1
251,matomo,https://hub.docker.com/_/matomo,261,94,0,0,0,0,7.5,spdx,SPDX-2.3,2023-12-07T07:41:45Z,docker,docker-scout-1.2.1
252,haproxy,https://hub.docker.com/_/haproxy,99,85,0,0,0,0,8.64,spdx,SPDX-2.3,2023-12-07T07:59:24Z,docker,syft-0.97.1
253,haproxy:latest,https://hub.docker.com/_/haproxy,99,78,0,0,0,0,8.5,spdx,SPDX-2.3,2023-12-07T07:59:24Z,docker,trivy-0.47.0
254,haproxy:latest,https://hub.docker.com/_/haproxy,810,0,0,0,0,0,6.35,spdx,SPDX-2.3,2023-12-07T08:15:40Z,docker,bom-v0.5.1
255,haproxy,https://hub.docker.com/_/haproxy,142,49,0,0,0,0,7.45,spdx,SPDX-2.3,2023-12-07T07:59:21Z,docker,docker-scout-1.2.1
256,couchbase,https://hub.docker.com/_/couchbase,1689,108,0,0,0,86,8.3,spdx,SPDX-2.3,2023-12-07T08:16:15Z,docker,syft-0.97.1
257,couchbase:latest,https://hub.docker.com/_/couchbase,121,72,0,0,0,0,8.53,spdx,SPDX-2.3,2023-12-07T08:16:24Z,docker,trivy-0.47.0
258,couchbase:latest,https://hub.docker.com/_/couchbase,259,0,0,0,0,0,6.33,spdx,SPDX-2.3,2023-12-07T08:17:22Z,docker,bom-v0.5.1
259,couchbase,https://hub.docker.com/_/couchbase,997,83,0,0,0,48,7.34,spdx,SPDX-2.3,2023-12-07T08:15:58Z,docker,docker-scout-1.2.1
260,com.github.treeio/treeio,https://github.com/treeio/treeio,35,0,0,0,0,11,7.01,spdx,SPDX-2.3,2023-12-07T10:54:13Z,github,GitHub.com-Dependency-Graph
261,com.github.svg/svgo-gui,https://github.com/svg/svgo-gui,2,0,0,0,0,0,5.23,spdx,SPDX-2.3,2023-12-07T10:53:08Z,github,GitHub.com-Dependency-Graph
262,com.github.red42/HTML5_Genetic_Cars,https://github.com/red42/HTML5_Genetic_Cars,303,1,0,0,0,23,7.72,spdx,SPDX-2.3,2023-12-07T11:01:18Z,github,GitHub.com-Dependency-Graph
263,com.github.firtoz/react-three-renderer,https://github.com/firtoz/react-three-renderer,1236,1,0,0,0,152,7.72,spdx,SPDX-2.3,2023-12-07T10:54:14Z,github,GitHub.com-Dependency-Graph
264,com.github.adriantoine/enzyme-to-json,https://github.com/adriantoine/enzyme-to-json,665,1,0,0,0,34,7.73,spdx,SPDX-2.3,2023-12-07T11:02:16Z,github,GitHub.com-Dependency-Graph
265,com.github.daimajia/AnimeTaste,https://github.com/daimajia/AnimeTaste,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:53:54Z,github,GitHub.com-Dependency-Graph
266,com.github.lafikl/perfBar,https://github.com/lafikl/perfBar,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,2023-12-07T11:01:21Z,github,GitHub.com-Dependency-Graph
267,com.github.aNNiMON/Lightweight-Stream-API,https://github.com/aNNiMON/Lightweight-Stream-API,4,1,0,0,0,0,6.93,spdx,SPDX-2.3,2023-12-07T10:54:02Z,github,GitHub.com-Dependency-Graph
268,com.github.defunctzombie/zuul,https://github.com/defunctzombie/zuul,486,0,0,0,0,59,7.7,spdx,SPDX-2.3,2023-12-07T11:01:57Z,github,GitHub.com-Dependency-Graph
269,com.github.travist/makemeasandwich.js,https://github.com/travist/makemeasandwich.js,8,1,0,0,0,0,6.48,spdx,SPDX-2.3,2023-12-07T11:01:54Z,github,GitHub.com-Dependency-Graph
270,com.github.cezarypiatek/MappingGenerator,https://github.com/cezarypiatek/MappingGenerator,28,1,0,0,0,0,7.09,spdx,SPDX-2.3,2023-12-07T11:01:27Z,github,GitHub.com-Dependency-Graph
271,com.github.rakyll/coop,https://github.com/rakyll/coop,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:16Z,github,GitHub.com-Dependency-Graph
272,com.github.JoaquimLey/faboptions,https://github.com/JoaquimLey/faboptions,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:00:06Z,github,GitHub.com-Dependency-Graph
273,com.github.jalxob/cool-kitten,https://github.com/jalxob/cool-kitten,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:55:42Z,github,GitHub.com-Dependency-Graph
274,com.github.donglua/PhotoPicker,https://github.com/donglua/PhotoPicker,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:50:48Z,github,GitHub.com-Dependency-Graph
275,com.github.dpallot/simple-websocket-server,https://github.com/dpallot/simple-websocket-server,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:02:29Z,github,GitHub.com-Dependency-Graph
276,com.github.tcnksm/ghr,https://github.com/tcnksm/ghr,25,1,0,0,0,0,6.84,spdx,SPDX-2.3,2023-12-07T10:57:11Z,github,GitHub.com-Dependency-Graph
277,com.github.javierbyte/visual-center,https://github.com/javierbyte/visual-center,1138,1,0,0,0,21,7.73,spdx,SPDX-2.3,2023-12-07T10:55:16Z,github,GitHub.com-Dependency-Graph
278,com.github.js-data/js-data,https://github.com/js-data/js-data,957,1,0,0,0,56,7.73,spdx,SPDX-2.3,2023-12-07T10:53:52Z,github,GitHub.com-Dependency-Graph
279,com.github.js-data/js-data-angular,https://github.com/js-data/js-data-angular,23,1,0,0,0,3,7.71,spdx,SPDX-2.3,2023-12-07T11:02:37Z,github,GitHub.com-Dependency-Graph
280,com.github.geokit/geokit,https://github.com/geokit/geokit,17,1,0,0,0,0,6.47,spdx,SPDX-2.3,2023-12-07T10:53:55Z,github,GitHub.com-Dependency-Graph
281,com.github.wangdicoder/JueJinClient,https://github.com/wangdicoder/JueJinClient,558,1,0,0,0,63,7.72,spdx,SPDX-2.3,2023-12-07T10:59:15Z,github,GitHub.com-Dependency-Graph
282,com.github.montagejs/montage,https://github.com/montagejs/montage,31,0,0,0,0,0,6.32,spdx,SPDX-2.3,2023-12-07T10:54:09Z,github,GitHub.com-Dependency-Graph
283,com.github.nswbmw/N-chat,https://github.com/nswbmw/N-chat,3,0,0,0,0,1,6.67,spdx,SPDX-2.3,2023-12-07T10:58:36Z,github,GitHub.com-Dependency-Graph
284,com.github.augustl/net-http-cheat-sheet,https://github.com/augustl/net-http-cheat-sheet,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:43Z,github,GitHub.com-Dependency-Graph
285,com.github.gcanti/tcomb-form,https://github.com/gcanti/tcomb-form,22,1,0,0,0,2,7.4,spdx,SPDX-2.3,2023-12-07T10:58:31Z,github,GitHub.com-Dependency-Graph
286,com.github.pungrue26/SelectableRoundedImageView,https://github.com/pungrue26/SelectableRoundedImageView,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:52Z,github,GitHub.com-Dependency-Graph
287,com.github.LockerProject/Locker,https://github.com/LockerProject/Locker,92,1,0,0,0,74,7.31,spdx,SPDX-2.3,2023-12-07T10:59:50Z,github,GitHub.com-Dependency-Graph
288,com.github.Todd-Davies/ProgressWheel,https://github.com/Todd-Davies/ProgressWheel,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:50:57Z,github,GitHub.com-Dependency-Graph
289,com.github.romannurik/Android-WizardPager,https://github.com/romannurik/Android-WizardPager,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:32Z,github,GitHub.com-Dependency-Graph
290,com.github.romannurik/Android-SwipeToDismiss,https://github.com/romannurik/Android-SwipeToDismiss,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:00:53Z,github,GitHub.com-Dependency-Graph
291,com.github.luizgrp/SectionedRecyclerViewAdapter,https://github.com/luizgrp/SectionedRecyclerViewAdapter,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:53:06Z,github,GitHub.com-Dependency-Graph
292,com.github.twolfson/gulp.spritesmith,https://github.com/twolfson/gulp.spritesmith,23,1,0,0,0,0,6.4,spdx,SPDX-2.3,2023-12-07T10:59:38Z,github,GitHub.com-Dependency-Graph
293,com.github.wking-io/elm-live,https://github.com/wking-io/elm-live,286,1,0,0,0,14,7.66,spdx,SPDX-2.3,2023-12-07T11:00:02Z,github,GitHub.com-Dependency-Graph
294,com.github.rharriso/bower-rails,https://github.com/rharriso/bower-rails,10,1,0,0,0,0,6.55,spdx,SPDX-2.3,2023-12-07T10:54:44Z,github,GitHub.com-Dependency-Graph
295,com.github.gjiazhe/WaveSideBar,https://github.com/gjiazhe/WaveSideBar,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:17Z,github,GitHub.com-Dependency-Graph
296,com.github.bigpipe/bigpipe,https://github.com/bigpipe/bigpipe,25,1,0,0,0,0,6.4,spdx,SPDX-2.3,2023-12-07T10:58:58Z,github,GitHub.com-Dependency-Graph
297,com.github.tbranyen/backbone.layoutmanager,https://github.com/tbranyen/backbone.layoutmanager,21,1,0,0,0,0,6.47,spdx,SPDX-2.3,2023-12-07T10:53:04Z,github,GitHub.com-Dependency-Graph
298,com.github.zodern/meteor-up,https://github.com/zodern/meteor-up,812,1,0,0,0,28,7.72,spdx,SPDX-2.3,2023-12-07T10:58:09Z,github,GitHub.com-Dependency-Graph
299,com.github.leeluolee/puer,https://github.com/leeluolee/puer,575,0,0,0,0,36,7.72,spdx,SPDX-2.3,2023-12-07T10:59:20Z,github,GitHub.com-Dependency-Graph
300,com.github.molnarg/node-http2,https://github.com/molnarg/node-http2,6,1,0,0,0,0,6.14,spdx,SPDX-2.3,2023-12-07T10:52:42Z,github,GitHub.com-Dependency-Graph
301,com.github.insoshi/insoshi,https://github.com/insoshi/insoshi,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:54:59Z,github,GitHub.com-Dependency-Graph
302,com.github.linagora/hublin,https://github.com/linagora/hublin,91,0,0,0,0,22,7.68,spdx,SPDX-2.3,2023-12-07T10:54:04Z,github,GitHub.com-Dependency-Graph
303,com.github.bang590/JSPatchConvertor,https://github.com/bang590/JSPatchConvertor,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:02:45Z,github,GitHub.com-Dependency-Graph
304,com.github.caolan/jam,https://github.com/caolan/jam,19,1,0,0,0,0,6.63,spdx,SPDX-2.3,2023-12-07T10:54:12Z,github,GitHub.com-Dependency-Graph
305,com.github.slack-notifier/slack-notifier,https://github.com/slack-notifier/slack-notifier,6,1,0,0,0,0,6.52,spdx,SPDX-2.3,2023-12-07T10:54:31Z,github,GitHub.com-Dependency-Graph
306,com.github.purplecabbage/phonegap-plugins,https://github.com/purplecabbage/phonegap-plugins,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:02:39Z,github,GitHub.com-Dependency-Graph
307,com.github.websocket-rails/websocket-rails,https://github.com/websocket-rails/websocket-rails,99,1,0,0,0,28,7.44,spdx,SPDX-2.3,2023-12-07T10:52:52Z,github,GitHub.com-Dependency-Graph
308,com.github.jaweii/Vueg----page-transition-plugin,https://github.com/jaweii/Vueg----page-transition-plugin,61,0,0,0,0,0,6.41,spdx,SPDX-2.3,2023-12-07T11:00:01Z,github,GitHub.com-Dependency-Graph
309,com.github.redux-utilities/redux-promise,https://github.com/redux-utilities/redux-promise,709,1,0,0,0,55,7.73,spdx,SPDX-2.3,2023-12-07T10:50:55Z,github,GitHub.com-Dependency-Graph
310,com.github.pauldijou/redux-act,https://github.com/pauldijou/redux-act,511,1,0,0,0,25,7.66,spdx,SPDX-2.3,2023-12-07T10:54:17Z,github,GitHub.com-Dependency-Graph
311,com.github.vimperator/vimperator-labs,https://github.com/vimperator/vimperator-labs,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:57:44Z,github,GitHub.com-Dependency-Graph
312,com.github.alex-seville/blanket,https://github.com/alex-seville/blanket,23,0,0,0,0,1,6.46,spdx,SPDX-2.3,2023-12-07T10:55:15Z,github,GitHub.com-Dependency-Graph
313,com.github.mathew-kurian/TextJustify-Android,https://github.com/mathew-kurian/TextJustify-Android,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:52:22Z,github,GitHub.com-Dependency-Graph
314,com.github.jakiestfu/Behave.js,https://github.com/jakiestfu/Behave.js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:52:50Z,github,GitHub.com-Dependency-Graph
315,com.github.cameron/squirt,https://github.com/cameron/squirt,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:57:08Z,github,GitHub.com-Dependency-Graph
316,com.github.libmx3/mx3,https://github.com/libmx3/mx3,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:56Z,github,GitHub.com-Dependency-Graph
317,com.github.zhaozepeng/FloatWindowPermission,https://github.com/zhaozepeng/FloatWindowPermission,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:56:03Z,github,GitHub.com-Dependency-Graph
318,com.github.twitter/hbc,https://github.com/twitter/hbc,24,1,0,0,0,5,7.63,spdx,SPDX-2.3,2023-12-07T11:01:55Z,github,GitHub.com-Dependency-Graph
319,com.github.twitter/activerecord-reputation-system,https://github.com/twitter/activerecord-reputation-system,7,1,0,0,0,0,6.49,spdx,SPDX-2.3,2023-12-07T10:55:58Z,github,GitHub.com-Dependency-Graph
320,com.github.uxebu/bonsai,https://github.com/uxebu/bonsai,5,0,0,0,0,0,7,spdx,SPDX-2.3,2023-12-07T10:52:08Z,github,GitHub.com-Dependency-Graph
321,com.github.codebrew/backbone-rails,https://github.com/codebrew/backbone-rails,12,1,0,0,0,0,6.44,spdx,SPDX-2.3,2023-12-07T10:53:53Z,github,GitHub.com-Dependency-Graph
322,com.github.LarsWerkman/HoloColorPicker,https://github.com/LarsWerkman/HoloColorPicker,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:55:50Z,github,GitHub.com-Dependency-Graph
323,com.github.glittershark/reactable,https://github.com/glittershark/reactable,19,1,0,0,0,0,6.63,spdx,SPDX-2.3,2023-12-07T10:54:08Z,github,GitHub.com-Dependency-Graph
324,com.github.balysv/material-ripple,https://github.com/balysv/material-ripple,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:51:14Z,github,GitHub.com-Dependency-Graph
